sku,nombre,marca,precio_normal,precio_internet,precio_sbpay,precio_fonasa,descuento_internet_pct,url,imagen,categoria_1,categoria_2,categoria_3,tipo_venta,requiere_receta,bioequivalente,retiro_tienda,despacho_domicilio,stock_global,disponible_comuna,region,comuna,capturado_en
4757472,Gillette Prestobarba3 Máquina de Afeitar con 3 Hojas 2 Unidades,Gillette,4899,4899,,,,https://salcobrand.cl/products/gillette-prestobarba3-maquina-de-afeitar-con-3-hojas-2-unidades?default_sku=4757472,https://static.salcobrand.cl/spree/products/196386/small/4757472_1.JPG?1785264492,Cuidado Personal,Cuidado Personal > Afeitado,Cuidado Personal > Afeitado > Hojas y Máquinas,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
4757472,Gillette Prestobarba3 Máquina de Afeitar con 3 Hojas 2 Unidades,Gillette,4899,4899,,,,https://salcobrand.cl/products/gillette-prestobarba3-maquina-de-afeitar-con-3-hojas-2-unidades?default_sku=4757472,https://static.salcobrand.cl/spree/products/196386/small/4757472_1.JPG?1785264492,Cuidado Personal,Cuidado Personal > Afeitado,Cuidado Personal > Afeitado > Hojas y Máquinas,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
2970300,Antalin Amitriptilina / Clordiazepoxido 12.5/5 30 Comprimidos Recubiertos,Antalin,25799,22703,,,12,https://salcobrand.cl/products/antalin-amitriptilina-clordiazepoxido-12-5-5-30-comprimidos-recubiertos?default_sku=2970300,https://static.salcobrand.cl/spree/products/164950/small/2970300_-_Huincha.jpg?1761314476,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antidepresivos,restricted,True,False,False,False,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
2970300,Antalin Amitriptilina / Clordiazepoxido 12.5/5 30 Comprimidos Recubiertos,Antalin,25799,22703,,,12,https://salcobrand.cl/products/antalin-amitriptilina-clordiazepoxido-12-5-5-30-comprimidos-recubiertos?default_sku=2970300,https://static.salcobrand.cl/spree/products/164950/small/2970300_-_Huincha.jpg?1761314476,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antidepresivos,restricted,True,False,False,False,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
2970300,Antalin Amitriptilina / Clordiazepoxido 12.5/5 30 Comprimidos Recubiertos,Antalin,25799,22703,,,12,https://salcobrand.cl/products/antalin-amitriptilina-clordiazepoxido-12-5-5-30-comprimidos-recubiertos?default_sku=2970300,https://static.salcobrand.cl/spree/products/164950/small/2970300_-_Huincha.jpg?1761314476,Medicamentos,Medicamentos > Sistema Nervioso,Medicamentos > Sistema Nervioso > Antidepresivos,restricted,True,False,False,False,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
583489,Plantillas Mujer Zapatillas Casuales Dr. Scholl's,Dr. Scholl's,12999,12999,,,,https://salcobrand.cl/products/plantillas-de-mujer-para-zapatillas-casuales?default_sku=583489,https://static.salcobrand.cl/spree/products/88037/small/583489_Dr._Scholl's__Plantillas_Mujer_Zapatillas.jpg?1677090380,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
583489,Plantillas Mujer Zapatillas Casuales Dr. Scholl's,Dr. Scholl's,12999,12999,,,,https://salcobrand.cl/products/plantillas-de-mujer-para-zapatillas-casuales?default_sku=583489,https://static.salcobrand.cl/spree/products/88037/small/583489_Dr._Scholl's__Plantillas_Mujer_Zapatillas.jpg?1677090380,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
583489,Plantillas Mujer Zapatillas Casuales Dr. Scholl's,Dr. Scholl's,12999,12999,,,,https://salcobrand.cl/products/plantillas-de-mujer-para-zapatillas-casuales?default_sku=583489,https://static.salcobrand.cl/spree/products/88037/small/583489_Dr._Scholl's__Plantillas_Mujer_Zapatillas.jpg?1677090380,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
577644,Zenmed Oxímetro de Pulso de Manera Rápida,Zenmed,20599,16479,,,20,https://salcobrand.cl/products/oximetro-de-pulso?default_sku=577644,https://static.salcobrand.cl/spree/products/52741/small/577644.jpg?1641329583,Medicamentos,Medicamentos > Sistema Cardiovascular,Medicamentos > Sistema Cardiovascular > Toma Presión,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
577644,Zenmed Oxímetro de Pulso de Manera Rápida,Zenmed,20599,16479,,,20,https://salcobrand.cl/products/oximetro-de-pulso?default_sku=577644,https://static.salcobrand.cl/spree/products/52741/small/577644.jpg?1641329583,Medicamentos,Medicamentos > Sistema Cardiovascular,Medicamentos > Sistema Cardiovascular > Toma Presión,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
577644,Zenmed Oxímetro de Pulso de Manera Rápida,Zenmed,20599,16479,,,20,https://salcobrand.cl/products/oximetro-de-pulso?default_sku=577644,https://static.salcobrand.cl/spree/products/52741/small/577644.jpg?1641329583,Medicamentos,Medicamentos > Sistema Cardiovascular,Medicamentos > Sistema Cardiovascular > Toma Presión,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
6256000,Aceite de Coco Orgánico Manare Extra Virgen 500ml,Manare,11599,11599,,,,https://salcobrand.cl/products/aceite-de-coco-organico-manare-extra-virgen-500ml?default_sku=6256000,https://static.salcobrand.cl/spree/products/161927/small/6256000.jpg?1760020036,Vitaminas y Suplementos,Vitaminas y Suplementos > Nutrición Deportiva,Vitaminas y Suplementos > Nutrición Deportiva > Omega 3 y Aceites,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
6256000,Aceite de Coco Orgánico Manare Extra Virgen 500ml,Manare,11599,11599,,,,https://salcobrand.cl/products/aceite-de-coco-organico-manare-extra-virgen-500ml?default_sku=6256000,https://static.salcobrand.cl/spree/products/161927/small/6256000.jpg?1760020036,Vitaminas y Suplementos,Vitaminas y Suplementos > Nutrición Deportiva,Vitaminas y Suplementos > Nutrición Deportiva > Omega 3 y Aceites,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
6256000,Aceite de Coco Orgánico Manare Extra Virgen 500ml,Manare,11599,11599,,,,https://salcobrand.cl/products/aceite-de-coco-organico-manare-extra-virgen-500ml?default_sku=6256000,https://static.salcobrand.cl/spree/products/161927/small/6256000.jpg?1760020036,Vitaminas y Suplementos,Vitaminas y Suplementos > Nutrición Deportiva,Vitaminas y Suplementos > Nutrición Deportiva > Omega 3 y Aceites,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
585367,Marc Anthony Acondicionador Anti-encrespamiento Strictly Curls,Marc Anthony,14299,14299,,,,https://salcobrand.cl/products/marc-anthony-acondicionador-anti-encrespamiento-strictly-curls?default_sku=585367,https://static.salcobrand.cl/spree/products/98217/small/585367.jpg?1694459231,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Acondicionadores,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
585367,Marc Anthony Acondicionador Anti-encrespamiento Strictly Curls,Marc Anthony,14299,14299,,,,https://salcobrand.cl/products/marc-anthony-acondicionador-anti-encrespamiento-strictly-curls?default_sku=585367,https://static.salcobrand.cl/spree/products/98217/small/585367.jpg?1694459231,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Acondicionadores,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
585367,Marc Anthony Acondicionador Anti-encrespamiento Strictly Curls,Marc Anthony,14299,14299,,,,https://salcobrand.cl/products/marc-anthony-acondicionador-anti-encrespamiento-strictly-curls?default_sku=585367,https://static.salcobrand.cl/spree/products/98217/small/585367.jpg?1694459231,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Acondicionadores,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
585038,Mascarilla para Pies Hidratante Dr. Scholl's,Dr. Scholl's,5999,5999,,,,https://salcobrand.cl/products/dr-scholl-s-mascarilla-para-pies-ultra-hidratantes-con-urea-y-aceites-esenciales?default_sku=585038,https://static.salcobrand.cl/spree/products/97004/small/888853001197_Dr._Scholl's_M%C3%A1scara_Ultra_Hidratante.jpg?1692288353,Belleza,Belleza > Bodycare,Belleza > Bodycare > Pies,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
585038,Mascarilla para Pies Hidratante Dr. Scholl's,Dr. Scholl's,5999,5999,,,,https://salcobrand.cl/products/dr-scholl-s-mascarilla-para-pies-ultra-hidratantes-con-urea-y-aceites-esenciales?default_sku=585038,https://static.salcobrand.cl/spree/products/97004/small/888853001197_Dr._Scholl's_M%C3%A1scara_Ultra_Hidratante.jpg?1692288353,Belleza,Belleza > Bodycare,Belleza > Bodycare > Pies,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
585038,Mascarilla para Pies Hidratante Dr. Scholl's,Dr. Scholl's,5999,5999,,,,https://salcobrand.cl/products/dr-scholl-s-mascarilla-para-pies-ultra-hidratantes-con-urea-y-aceites-esenciales?default_sku=585038,https://static.salcobrand.cl/spree/products/97004/small/888853001197_Dr._Scholl's_M%C3%A1scara_Ultra_Hidratante.jpg?1692288353,Belleza,Belleza > Bodycare,Belleza > Bodycare > Pies,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
583487,Parches Acolchados Para Callos Dr. Scholl's 9 Unidades,Dr. Scholl's,4999,4999,,,,https://salcobrand.cl/products/parches-acolchados-para-callos?default_sku=583487,https://static.salcobrand.cl/spree/products/88033/small/583487__Dr._Scholl's_Parches_Acolchados_para_Callos.jpg?1677089493,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
583487,Parches Acolchados Para Callos Dr. Scholl's 9 Unidades,Dr. Scholl's,4999,4999,,,,https://salcobrand.cl/products/parches-acolchados-para-callos?default_sku=583487,https://static.salcobrand.cl/spree/products/88033/small/583487__Dr._Scholl's_Parches_Acolchados_para_Callos.jpg?1677089493,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
583487,Parches Acolchados Para Callos Dr. Scholl's 9 Unidades,Dr. Scholl's,4999,4999,,,,https://salcobrand.cl/products/parches-acolchados-para-callos?default_sku=583487,https://static.salcobrand.cl/spree/products/88033/small/583487__Dr._Scholl's_Parches_Acolchados_para_Callos.jpg?1677089493,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
579355,Kit Cuidados SOS Cicalfate + ,Eau Thermale Avène,9999,9999,,,,https://salcobrand.cl/products/kit-cuidados-sos-cicalfate?default_sku=579355,https://static.salcobrand.cl/spree/products/59102/small/579355.jpg?1641329068,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
579355,Kit Cuidados SOS Cicalfate + ,Eau Thermale Avène,9999,9999,,,,https://salcobrand.cl/products/kit-cuidados-sos-cicalfate?default_sku=579355,https://static.salcobrand.cl/spree/products/59102/small/579355.jpg?1641329068,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
579355,Kit Cuidados SOS Cicalfate + ,Eau Thermale Avène,9999,9999,,,,https://salcobrand.cl/products/kit-cuidados-sos-cicalfate?default_sku=579355,https://static.salcobrand.cl/spree/products/59102/small/579355.jpg?1641329068,Dermocoaching,Dermocoaching > Marcas,Dermocoaching > Marcas > Eau Thermale Avène,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
583481,Parches acolchados para juanetes,Dr. Scholl's,6999,4496,3779,,36,https://salcobrand.cl/products/parches-acolchados-para-juanetes?default_sku=583481,https://static.salcobrand.cl/spree/products/88029/small/583481__Dr._Scholl's__Parches_para_Juanetes.jpg?1677083258,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
583481,Parches acolchados para juanetes,Dr. Scholl's,6999,4496,3779,,36,https://salcobrand.cl/products/parches-acolchados-para-juanetes?default_sku=583481,https://static.salcobrand.cl/spree/products/88029/small/583481__Dr._Scholl's__Parches_para_Juanetes.jpg?1677083258,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
583481,Parches acolchados para juanetes,Dr. Scholl's,6999,4496,3779,,36,https://salcobrand.cl/products/parches-acolchados-para-juanetes?default_sku=583481,https://static.salcobrand.cl/spree/products/88029/small/583481__Dr._Scholl's__Parches_para_Juanetes.jpg?1677083258,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
583518,Plantillas Dr. Scholl's Tri Comfort Mujer 1 Unidad,Dr. Scholl's,9999,9999,,,,https://salcobrand.cl/products/plantillas-para-pies-tri-comfort-para-mujer?default_sku=583518,https://static.salcobrand.cl/spree/products/88041/small/583518_Dr._Scholl's_Tri_Comfort_Mujer.jpg?1677091559,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
583518,Plantillas Dr. Scholl's Tri Comfort Mujer 1 Unidad,Dr. Scholl's,9999,9999,,,,https://salcobrand.cl/products/plantillas-para-pies-tri-comfort-para-mujer?default_sku=583518,https://static.salcobrand.cl/spree/products/88041/small/583518_Dr._Scholl's_Tri_Comfort_Mujer.jpg?1677091559,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
583518,Plantillas Dr. Scholl's Tri Comfort Mujer 1 Unidad,Dr. Scholl's,9999,9999,,,,https://salcobrand.cl/products/plantillas-para-pies-tri-comfort-para-mujer?default_sku=583518,https://static.salcobrand.cl/spree/products/88041/small/583518_Dr._Scholl's_Tri_Comfort_Mujer.jpg?1677091559,Cuidado Personal,Cuidado Personal > Higiene Personal,Cuidado Personal > Higiene Personal > Cuidado Pies,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
586636,Tintura Nutrisse Oleos 6.7 Rubio Oscuro Chocolate,Garnier,8199,8199,,,,https://salcobrand.cl/products/tintura-nutrisse-oleos-6-7-rubio-oscuro-chocolate?default_sku=586636,https://static.salcobrand.cl/spree/products/110758/small/586636-1.jpg?1714057311,Belleza,Belleza > Tinturas,Cuidado Personal > Cuidado Capilar > Tinturas,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
586636,Tintura Nutrisse Oleos 6.7 Rubio Oscuro Chocolate,Garnier,8199,8199,,,,https://salcobrand.cl/products/tintura-nutrisse-oleos-6-7-rubio-oscuro-chocolate?default_sku=586636,https://static.salcobrand.cl/spree/products/110758/small/586636-1.jpg?1714057311,Belleza,Belleza > Tinturas,Cuidado Personal > Cuidado Capilar > Tinturas,normal,False,False,True,True,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
586636,Tintura Nutrisse Oleos 6.7 Rubio Oscuro Chocolate,Garnier,8199,8199,,,,https://salcobrand.cl/products/tintura-nutrisse-oleos-6-7-rubio-oscuro-chocolate?default_sku=586636,https://static.salcobrand.cl/spree/products/110758/small/586636-1.jpg?1714057311,Belleza,Belleza > Tinturas,Cuidado Personal > Cuidado Capilar > Tinturas,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
585036,Crema para Pies Hidrata y Exfolia Dr. Scholl's 103ml,Dr. Scholl's,11999,11999,,,,https://salcobrand.cl/products/dr-scholl-s-crema-para-pies-hidrata-y-exfolia?default_sku=585036,https://static.salcobrand.cl/spree/products/97000/small/888853000992_Dr._Scholl's__Crema_Ultra_Exfoliante.jpg?1692287386,Belleza,Belleza > Bodycare,Belleza > Bodycare > Pies,normal,False,False,True,True,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
585036,Crema para Pies Hidrata y Exfolia Dr. Scholl's 103ml,Dr. Scholl's,11999,11999,,,,https://salcobrand.cl/products/dr-scholl-s-crema-para-pies-hidrata-y-exfolia?default_sku=585036,https://static.salcobrand.cl/spree/products/97000/small/888853000992_Dr._Scholl's__Crema_Ultra_Exfoliante.jpg?1692287386,Belleza,Belleza > Bodycare,Belleza > Bodycare > Pies,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
585036,Crema para Pies Hidrata y Exfolia Dr. Scholl's 103ml,Dr. Scholl's,11999,11999,,,,https://salcobrand.cl/products/dr-scholl-s-crema-para-pies-hidrata-y-exfolia?default_sku=585036,https://static.salcobrand.cl/spree/products/97000/small/888853000992_Dr._Scholl's__Crema_Ultra_Exfoliante.jpg?1692287386,Belleza,Belleza > Bodycare,Belleza > Bodycare > Pies,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
4416250,Shampoo Familand de Manzanilla 750ml,Familand,2399,2399,,,,https://salcobrand.cl/products/shampoo-manzanilla-bio-750ml?default_sku=4416250,https://static.salcobrand.cl/spree/products/10481/small/4416250.jpg?1641480551,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
4416250,Shampoo Familand de Manzanilla 750ml,Familand,2399,2399,,,,https://salcobrand.cl/products/shampoo-manzanilla-bio-750ml?default_sku=4416250,https://static.salcobrand.cl/spree/products/10481/small/4416250.jpg?1641480551,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
4416250,Shampoo Familand de Manzanilla 750ml,Familand,2399,2399,,,,https://salcobrand.cl/products/shampoo-manzanilla-bio-750ml?default_sku=4416250,https://static.salcobrand.cl/spree/products/10481/small/4416250.jpg?1641480551,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
6040014,Guatero Disney Mickey,Thermica,11999,10199,,,15,https://salcobrand.cl/products/guatero-disney-mickey?default_sku=6040014,https://static.salcobrand.cl/spree/products/181165/small/6040014-1.jpg?1774464733,Cuidado Personal,,,normal,False,False,True,False,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
6040014,Guatero Disney Mickey,Thermica,11999,10199,,,15,https://salcobrand.cl/products/guatero-disney-mickey?default_sku=6040014,https://static.salcobrand.cl/spree/products/181165/small/6040014-1.jpg?1774464733,Cuidado Personal,,,normal,False,False,True,False,True,True,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
6040014,Guatero Disney Mickey,Thermica,11999,10199,,,15,https://salcobrand.cl/products/guatero-disney-mickey?default_sku=6040014,https://static.salcobrand.cl/spree/products/181165/small/6040014-1.jpg?1774464733,Cuidado Personal,,,normal,False,False,True,False,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
572260,Pantalla Solar Spf 50 x750ml,Simond's,17399,17399,,,,https://salcobrand.cl/products/pantalla-solar-spf-50-x750ml?default_sku=572260,https://static.salcobrand.cl/spree/products/86361/small/572260.jpg?1674005673,Cuidado Personal,Cuidado Personal > Protección Solar,Cuidado Personal > Protección Solar > Protectores Solares,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
572260,Pantalla Solar Spf 50 x750ml,Simond's,17399,17399,,,,https://salcobrand.cl/products/pantalla-solar-spf-50-x750ml?default_sku=572260,https://static.salcobrand.cl/spree/products/86361/small/572260.jpg?1674005673,Cuidado Personal,Cuidado Personal > Protección Solar,Cuidado Personal > Protección Solar > Protectores Solares,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
572260,Pantalla Solar Spf 50 x750ml,Simond's,17399,17399,,,,https://salcobrand.cl/products/pantalla-solar-spf-50-x750ml?default_sku=572260,https://static.salcobrand.cl/spree/products/86361/small/572260.jpg?1674005673,Cuidado Personal,Cuidado Personal > Protección Solar,Cuidado Personal > Protección Solar > Protectores Solares,normal,False,False,True,True,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
6040013,Guatero Disney Minnie,Thermica,11999,10199,,,15,https://salcobrand.cl/products/guatero-disney-minnie?default_sku=6040013,https://static.salcobrand.cl/spree/products/181175/small/6040013-1.jpg?1774464991,Cuidado Personal,,,normal,False,False,True,False,True,True,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
6040013,Guatero Disney Minnie,Thermica,11999,10199,,,15,https://salcobrand.cl/products/guatero-disney-minnie?default_sku=6040013,https://static.salcobrand.cl/spree/products/181175/small/6040013-1.jpg?1774464991,Cuidado Personal,,,normal,False,False,True,False,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
6040013,Guatero Disney Minnie,Thermica,11999,10199,,,15,https://salcobrand.cl/products/guatero-disney-minnie?default_sku=6040013,https://static.salcobrand.cl/spree/products/181175/small/6040013-1.jpg?1774464991,Cuidado Personal,,,normal,False,False,True,False,True,True,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5110050,Shampoo Reconstrucción Completa Dove 400ml,Dove,5099,5099,,,,https://salcobrand.cl/products/shampoo-reconstruccion-completa-dove-400ml?default_sku=5110050,https://static.salcobrand.cl/spree/products/34824/small/5110050-1.jpg?1641477476,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5110050,Shampoo Reconstrucción Completa Dove 400ml,Dove,5099,5099,,,,https://salcobrand.cl/products/shampoo-reconstruccion-completa-dove-400ml?default_sku=5110050,https://static.salcobrand.cl/spree/products/34824/small/5110050-1.jpg?1641477476,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
5110050,Shampoo Reconstrucción Completa Dove 400ml,Dove,5099,5099,,,,https://salcobrand.cl/products/shampoo-reconstruccion-completa-dove-400ml?default_sku=5110050,https://static.salcobrand.cl/spree/products/34824/small/5110050-1.jpg?1641477476,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Shampoo,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
583427,Pañales Pampers Pants Ajuste Total Talla XXG 46 Unidades,Pampers,21999,21999,,,,https://salcobrand.cl/products/panales-pampers-pants-xxg-46-unidades?default_sku=583427,https://static.salcobrand.cl/spree/products/187579/small/583427_1.JPG?1779288647,Cuidado de la Salud,Cuidado de la Salud > Cuidado Infantil,Cuidado de la Salud > Cuidado Infantil > Pañales,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
583427,Pañales Pampers Pants Ajuste Total Talla XXG 46 Unidades,Pampers,21999,21999,,,,https://salcobrand.cl/products/panales-pampers-pants-xxg-46-unidades?default_sku=583427,https://static.salcobrand.cl/spree/products/187579/small/583427_1.JPG?1779288647,Cuidado de la Salud,Cuidado de la Salud > Cuidado Infantil,Cuidado de la Salud > Cuidado Infantil > Pañales,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
583427,Pañales Pampers Pants Ajuste Total Talla XXG 46 Unidades,Pampers,21999,21999,,,,https://salcobrand.cl/products/panales-pampers-pants-xxg-46-unidades?default_sku=583427,https://static.salcobrand.cl/spree/products/187579/small/583427_1.JPG?1779288647,Cuidado de la Salud,Cuidado de la Salud > Cuidado Infantil,Cuidado de la Salud > Cuidado Infantil > Pañales,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
578055,Rutina Hialurónica Básica: Crema día + Micelar,L'Oréal,16199,16199,,,,https://salcobrand.cl/products/rutina-hialuronica-basica-crema-dia-micelar?default_sku=578055,https://static.salcobrand.cl/spree/products/139105/small/578055-1.jpg?1743598294,Belleza,Belleza > Skincare,Belleza > Skincare > Cremas,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
578055,Rutina Hialurónica Básica: Crema día + Micelar,L'Oréal,16199,16199,,,,https://salcobrand.cl/products/rutina-hialuronica-basica-crema-dia-micelar?default_sku=578055,https://static.salcobrand.cl/spree/products/139105/small/578055-1.jpg?1743598294,Belleza,Belleza > Skincare,Belleza > Skincare > Cremas,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
578055,Rutina Hialurónica Básica: Crema día + Micelar,L'Oréal,16199,16199,,,,https://salcobrand.cl/products/rutina-hialuronica-basica-crema-dia-micelar?default_sku=578055,https://static.salcobrand.cl/spree/products/139105/small/578055-1.jpg?1743598294,Belleza,Belleza > Skincare,Belleza > Skincare > Cremas,normal,False,False,True,True,True,False,Antofagasta,Antofagasta,2026-07-29T07:06:09-04:00
5110335,Dove Acondicionador Hidratación Intensa 400ml,Dove,5099,5099,,,,https://salcobrand.cl/products/dove-acondicionador-hidratacion-intensa-400ml?default_sku=5110335,https://static.salcobrand.cl/spree/products/107565/small/5110335.jpg?1710793747,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Acondicionadores,normal,False,False,True,True,True,False,Tarapaca,Iquique,2026-07-29T07:06:09-04:00
5110335,Dove Acondicionador Hidratación Intensa 400ml,Dove,5099,5099,,,,https://salcobrand.cl/products/dove-acondicionador-hidratacion-intensa-400ml?default_sku=5110335,https://static.salcobrand.cl/spree/products/107565/small/5110335.jpg?1710793747,Cuidado Personal,Cuidado Personal > Cuidado Capilar,Cuidado Personal > Cuidado Capilar > Acondicionadores,normal,False,False,True,True,True,False,Arica y Parinacota,Arica,2026-07-29T07:06:09-04:00
